,alert_type,timestamp,src_ip,src_port,dst_ip,dst_port,infected_host,scanned_host,alert_type_2,timestamp_2,src_ip_2,src_port_2,dst_ip_2,dst_port_2,infected_host_2,scanned_host_2,score,APT
868,3.0,866838.0,29.0,52454.0,124.0,53.0,29.0,0.0,5.0,911678.0,29.0,65466.0,5111.0,443.0,29.0,0.0,1.0,0.0
869,2.0,867841.0,84.0,61228.0,9558.0,80.0,84.0,0.0,5.0,1197580.0,84.0,59255.0,3764.0,443.0,84.0,0.0,1.0,0.0
870,1.0,868577.0,439.0,61413.0,59.0,80.0,439.0,0.0,6.0,1174821.0,439.0,63985.0,456.0,53.0,439.0,0.0,1.0,0.0
871,2.0,869165.0,457.0,54256.0,6028.0,80.0,457.0,0.0,5.0,1282169.0,457.0,54258.0,8017.0,443.0,457.0,0.0,1.0,0.0
872,3.0,870500.0,295.0,49867.0,142.0,53.0,295.0,0.0,6.0,1291218.0,295.0,60803.0,133.0,53.0,295.0,0.0,1.0,0.0
873,1.0,874223.0,333.0,49823.0,389.0,80.0,1.0,0.0,6.0,925570.0,472.0,59514.0,375.0,53.0,1.0,0.0,1.0,0.0
874,1.0,874243.0,303.0,62737.0,1706.0,80.0,303.0,0.0,5.0,1148282.0,303.0,55035.0,327.0,443.0,303.0,0.0,2.0,0.0
875,2.0,880204.0,231.0,52977.0,1030.0,80.0,166.0,0.0,4.0,881208.0,166.0,64370.0,1093.0,443.0,166.0,0.0,1.0,0.0
876,1.0,880914.0,281.0,55229.0,6590.0,80.0,281.0,0.0,4.0,1020984.0,281.0,64504.0,1027.0,443.0,281.0,0.0,3.0,1.0
877,2.0,882624.0,195.0,61749.0,1948.0,80.0,195.0,0.0,4.0,1249612.0,29.0,56963.0,1022.0,443.0,195.0,0.0,1.0,0.0
878,2.0,885525.0,419.0,63848.0,224.0,80.0,21.0,0.0,6.0,1171987.0,21.0,57673.0,69.0,53.0,21.0,0.0,1.0,0.0
879,1.0,886228.0,32.0,63239.0,2817.0,80.0,32.0,0.0,6.0,1107159.0,32.0,52157.0,28.0,53.0,32.0,0.0,1.0,0.0
880,1.0,886889.0,333.0,49202.0,7770.0,80.0,378.0,0.0,6.0,1156301.0,378.0,57574.0,2246.0,53.0,378.0,0.0,1.0,0.0
881,3.0,888635.0,83.0,63529.0,477.0,53.0,83.0,0.0,6.0,907062.0,148.0,49411.0,8318.0,53.0,83.0,0.0,2.0,0.0
882,1.0,889487.0,210.0,60282.0,419.0,80.0,210.0,0.0,4.0,1052471.0,210.0,50894.0,1025.0,443.0,210.0,0.0,1.0,0.0
883,1.0,890291.0,280.0,52173.0,2045.0,80.0,280.0,0.0,5.0,1205074.0,280.0,65439.0,4331.0,443.0,280.0,0.0,1.0,0.0
884,3.0,891678.0,127.0,49760.0,7846.0,53.0,12.0,0.0,6.0,1037422.0,12.0,49165.0,5020.0,53.0,12.0,0.0,1.0,0.0
885,2.0,892963.0,465.0,62725.0,16.0,7184.0,465.0,0.0,6.0,1185106.0,465.0,60890.0,405.0,53.0,465.0,0.0,1.0,0.0
886,2.0,895907.0,42.0,60807.0,56.0,80.0,42.0,0.0,5.0,1266704.0,42.0,50611.0,3694.0,443.0,42.0,0.0,1.0,0.0
887,2.0,901530.0,265.0,65394.0,9222.0,80.0,265.0,0.0,5.0,1104418.0,265.0,59406.0,2892.0,443.0,265.0,0.0,1.0,0.0
888,3.0,904852.0,311.0,53144.0,458.0,63453.0,311.0,0.0,6.0,955404.0,311.0,55361.0,23.0,53.0,311.0,0.0,1.0,0.0
889,1.0,905706.0,159.0,52891.0,3110.0,80.0,159.0,0.0,4.0,1041598.0,159.0,65170.0,1094.0,443.0,159.0,0.0,2.0,0.0
890,1.0,911447.0,241.0,50061.0,481.0,80.0,241.0,0.0,4.0,1212385.0,241.0,60164.0,7281.0,443.0,241.0,0.0,1.0,0.0
891,3.0,911804.0,273.0,52057.0,3.0,53.0,273.0,0.0,5.0,1284453.0,444.0,62026.0,6184.0,443.0,273.0,0.0,1.0,0.0
892,2.0,914625.0,236.0,64497.0,7854.0,80.0,236.0,0.0,5.0,1160250.0,236.0,55800.0,8593.0,45344.0,236.0,0.0,1.0,0.0
893,3.0,916983.0,411.0,54342.0,127.0,53.0,411.0,0.0,4.0,1213315.0,211.0,54143.0,1023.0,443.0,411.0,0.0,1.0,0.0
894,3.0,917234.0,360.0,61764.0,1136.0,53.0,360.0,0.0,6.0,1078909.0,360.0,52557.0,412.0,56330.0,360.0,0.0,1.0,0.0
895,2.0,917784.0,13.0,54696.0,395.0,80.0,13.0,0.0,6.0,1127123.0,13.0,63367.0,454.0,53.0,13.0,0.0,1.0,0.0
896,2.0,918683.0,313.0,56291.0,6348.0,80.0,313.0,0.0,6.0,937559.0,313.0,54809.0,5786.0,53.0,313.0,0.0,1.0,0.0
897,1.0,919876.0,312.0,56384.0,410.0,80.0,312.0,0.0,5.0,1130904.0,312.0,65240.0,283.0,443.0,312.0,0.0,3.0,1.0
898,3.0,920352.0,371.0,52912.0,8685.0,53.0,371.0,0.0,4.0,1043253.0,251.0,52048.0,1021.0,23638.0,371.0,0.0,1.0,0.0
899,3.0,922391.0,189.0,63855.0,343.0,53.0,189.0,0.0,5.0,1018304.0,189.0,61182.0,8492.0,443.0,189.0,0.0,1.0,0.0
900,3.0,923281.0,286.0,53696.0,438.0,58680.0,286.0,0.0,5.0,996111.0,286.0,62073.0,6257.0,443.0,286.0,0.0,1.0,0.0
901,2.0,924298.0,471.0,61107.0,286.0,80.0,471.0,0.0,4.0,1131656.0,471.0,51555.0,1030.0,5617.0,471.0,0.0,1.0,0.0
902,3.0,926857.0,222.0,58797.0,119.0,53.0,222.0,0.0,6.0,1188154.0,222.0,55739.0,477.0,53.0,222.0,0.0,1.0,0.0
903,3.0,932962.0,208.0,60450.0,7142.0,39957.0,208.0,0.0,5.0,1293942.0,208.0,59177.0,4606.0,443.0,208.0,0.0,1.0,0.0
904,2.0,933334.0,91.0,59766.0,429.0,24511.0,91.0,0.0,6.0,987551.0,91.0,58459.0,110.0,53.0,91.0,0.0,1.0,0.0
905,1.0,936645.0,222.0,61103.0,6536.0,80.0,222.0,0.0,5.0,1262739.0,222.0,58726.0,435.0,443.0,222.0,0.0,1.0,0.0
906,2.0,943999.0,300.0,58732.0,9513.0,80.0,300.0,0.0,5.0,977079.0,300.0,57250.0,9560.0,443.0,300.0,0.0,1.0,0.0
907,1.0,944908.0,189.0,61859.0,16.0,80.0,189.0,0.0,6.0,1034668.0,189.0,58614.0,247.0,53.0,189.0,0.0,1.0,0.0
908,1.0,945917.0,48.0,51139.0,8747.0,80.0,48.0,0.0,4.0,1221843.0,48.0,64634.0,1084.0,48337.0,48.0,0.0,2.0,0.0
909,1.0,956398.0,335.0,62821.0,1397.0,80.0,335.0,0.0,5.0,1168448.0,370.0,63506.0,3525.0,443.0,335.0,0.0,1.0,0.0
910,3.0,961589.0,23.0,60009.0,58.0,53.0,23.0,0.0,6.0,1256566.0,37.0,52536.0,356.0,53.0,23.0,0.0,1.0,0.0
911,1.0,962251.0,455.0,57956.0,5737.0,80.0,455.0,0.0,6.0,1088877.0,455.0,63249.0,335.0,53.0,455.0,0.0,1.0,0.0
912,2.0,966686.0,451.0,65337.0,191.0,80.0,451.0,0.0,4.0,1154858.0,451.0,55883.0,3251.0,443.0,451.0,0.0,1.0,0.0
913,1.0,967279.0,224.0,55565.0,460.0,80.0,224.0,0.0,4.0,1295604.0,224.0,63572.0,1028.0,443.0,224.0,0.0,1.0,0.0
914,3.0,967445.0,468.0,64401.0,3260.0,53.0,468.0,0.0,4.0,1000010.0,468.0,58407.0,8701.0,443.0,468.0,0.0,1.0,0.0
915,1.0,968662.0,312.0,49350.0,414.0,80.0,312.0,0.0,4.0,1177825.0,312.0,51405.0,4544.0,443.0,312.0,0.0,3.0,1.0
916,2.0,971154.0,187.0,62067.0,202.0,80.0,187.0,0.0,6.0,1256260.0,187.0,59683.0,272.0,53.0,187.0,0.0,1.0,0.0
917,1.0,974237.0,483.0,58043.0,2897.0,80.0,483.0,0.0,6.0,1179309.0,483.0,54790.0,230.0,25007.0,483.0,0.0,1.0,0.0
918,1.0,974783.0,473.0,59477.0,326.0,80.0,473.0,0.0,4.0,1030698.0,482.0,61793.0,1073.0,443.0,473.0,0.0,1.0,0.0
919,1.0,975578.0,125.0,50726.0,7794.0,80.0,125.0,0.0,4.0,1098848.0,125.0,54396.0,1003.0,443.0,125.0,0.0,1.0,0.0
920,1.0,976131.0,281.0,55373.0,17.0,80.0,281.0,0.0,6.0,1050645.0,281.0,53111.0,67.0,53.0,281.0,0.0,3.0,1.0
921,2.0,976641.0,79.0,62325.0,499.0,80.0,79.0,0.0,6.0,1122332.0,79.0,50108.0,361.0,53.0,79.0,0.0,1.0,0.0
922,2.0,980285.0,486.0,53232.0,8420.0,80.0,486.0,0.0,5.0,1132095.0,486.0,64386.0,358.0,443.0,486.0,0.0,1.0,0.0
923,2.0,981691.0,394.0,59507.0,1.0,49423.0,394.0,0.0,5.0,1236850.0,394.0,53790.0,4677.0,443.0,394.0,0.0,1.0,0.0
924,2.0,982616.0,469.0,59987.0,205.0,80.0,469.0,0.0,4.0,1030868.0,469.0,52214.0,1057.0,443.0,469.0,0.0,1.0,0.0
925,1.0,984551.0,270.0,54065.0,117.0,80.0,270.0,0.0,5.0,1206825.0,270.0,64468.0,9922.0,443.0,270.0,0.0,1.0,0.0
926,3.0,985748.0,83.0,61252.0,8192.0,53.0,83.0,0.0,6.0,1170055.0,83.0,53078.0,89.0,53.0,83.0,0.0,1.0,0.0
927,2.0,989311.0,303.0,54020.0,100.0,60593.0,303.0,0.0,5.0,1154019.0,303.0,49789.0,271.0,443.0,303.0,0.0,2.0,0.0
928,3.0,991522.0,375.0,51783.0,196.0,53.0,375.0,0.0,6.0,1019462.0,375.0,56502.0,82.0,53.0,375.0,0.0,1.0,0.0
929,2.0,992330.0,242.0,61093.0,377.0,80.0,242.0,0.0,5.0,1014590.0,242.0,64216.0,5515.0,443.0,242.0,0.0,1.0,0.0
930,1.0,995470.0,480.0,63749.0,4910.0,80.0,480.0,0.0,4.0,1137730.0,480.0,54980.0,5974.0,40128.0,480.0,0.0,2.0,0.0
931,3.0,1005044.0,337.0,64018.0,415.0,53.0,337.0,0.0,6.0,1035186.0,337.0,50831.0,462.0,53.0,337.0,0.0,1.0,0.0
932,3.0,1005138.0,209.0,50077.0,398.0,53.0,209.0,0.0,5.0,1247617.0,209.0,50524.0,3547.0,443.0,209.0,0.0,1.0,0.0
933,2.0,1008150.0,125.0,57897.0,3110.0,80.0,125.0,0.0,5.0,1130665.0,125.0,61627.0,6053.0,443.0,125.0,0.0,1.0,0.0
934,3.0,1011151.0,276.0,61966.0,469.0,7703.0,276.0,0.0,4.0,1216963.0,276.0,52869.0,7948.0,12995.0,276.0,0.0,2.0,0.0
935,2.0,1011849.0,359.0,57858.0,415.0,80.0,359.0,0.0,6.0,1211115.0,359.0,64544.0,251.0,14150.0,359.0,0.0,1.0,0.0
936,3.0,1014305.0,163.0,61567.0,27.0,53.0,163.0,0.0,5.0,1253245.0,163.0,57849.0,1613.0,443.0,163.0,0.0,1.0,0.0
937,1.0,1024289.0,281.0,62346.0,26.0,80.0,281.0,0.0,5.0,1290444.0,281.0,50233.0,378.0,443.0,281.0,0.0,1.0,0.0
938,1.0,1034674.0,82.0,52489.0,81.0,80.0,82.0,0.0,5.0,1209181.0,82.0,58636.0,498.0,443.0,82.0,0.0,1.0,0.0
939,1.0,1035373.0,345.0,54356.0,186.0,80.0,345.0,0.0,6.0,1059685.0,345.0,64827.0,285.0,53.0,345.0,0.0,1.0,0.0
940,2.0,1037261.0,329.0,49749.0,4927.0,80.0,329.0,0.0,6.0,1106669.0,329.0,55444.0,438.0,53.0,329.0,0.0,2.0,0.0
941,3.0,1038018.0,286.0,58814.0,130.0,53.0,286.0,0.0,4.0,1180721.0,56.0,49539.0,1049.0,443.0,286.0,0.0,1.0,0.0
942,3.0,1038227.0,300.0,54022.0,340.0,53.0,300.0,0.0,5.0,1065813.0,300.0,62399.0,8050.0,443.0,300.0,0.0,1.0,0.0
943,2.0,1041562.0,370.0,57804.0,2776.0,80.0,370.0,0.0,6.0,1177541.0,370.0,64053.0,3056.0,53.0,370.0,0.0,1.0,0.0
944,3.0,1045739.0,455.0,63065.0,275.0,53.0,455.0,0.0,5.0,1119503.0,455.0,54840.0,8245.0,443.0,455.0,0.0,1.0,0.0
945,3.0,1047212.0,359.0,54297.0,94.0,53.0,87.0,0.0,6.0,1249488.0,87.0,59446.0,312.0,53.0,87.0,0.0,1.0,0.0
946,3.0,1049478.0,336.0,50176.0,4752.0,53.0,336.0,0.0,4.0,1189132.0,336.0,63153.0,1021.0,443.0,336.0,0.0,1.0,0.0
947,2.0,1052074.0,472.0,60327.0,7148.0,80.0,472.0,0.0,4.0,1106897.0,79.0,49768.0,7958.0,443.0,472.0,0.0,1.0,0.0
948,1.0,1052677.0,37.0,55427.0,6630.0,80.0,37.0,0.0,5.0,1289051.0,37.0,64845.0,1705.0,443.0,37.0,0.0,1.0,0.0
949,2.0,1054629.0,499.0,55733.0,5370.0,80.0,499.0,0.0,5.0,1076404.0,499.0,56893.0,3573.0,443.0,499.0,0.0,1.0,0.0
950,3.0,1058082.0,33.0,51967.0,3233.0,53.0,33.0,0.0,6.0,1204393.0,33.0,57618.0,382.0,53.0,33.0,0.0,1.0,0.0
951,2.0,1058834.0,253.0,63458.0,173.0,80.0,253.0,0.0,5.0,1153653.0,253.0,56397.0,3015.0,443.0,253.0,0.0,1.0,0.0
952,3.0,1075222.0,377.0,65428.0,82.0,53.0,377.0,0.0,6.0,1276775.0,377.0,59327.0,1148.0,53.0,377.0,0.0,2.0,0.0
953,3.0,1082008.0,1.0,61776.0,271.0,53.0,1.0,0.0,5.0,1280591.0,1.0,61517.0,2317.0,443.0,1.0,0.0,1.0,0.0
954,2.0,1082392.0,28.0,65191.0,147.0,80.0,28.0,0.0,4.0,1235945.0,28.0,62024.0,9646.0,443.0,28.0,0.0,1.0,0.0
955,3.0,1085665.0,305.0,52193.0,244.0,53.0,305.0,0.0,4.0,1103117.0,305.0,56857.0,1075.0,12845.0,305.0,0.0,1.0,0.0
956,1.0,1091049.0,370.0,51383.0,8705.0,80.0,370.0,0.0,4.0,1223135.0,370.0,57712.0,9383.0,443.0,370.0,0.0,1.0,0.0
957,1.0,1095300.0,348.0,60403.0,9897.0,80.0,348.0,0.0,5.0,1119981.0,348.0,61857.0,348.0,443.0,348.0,0.0,1.0,0.0
958,2.0,1105771.0,165.0,64813.0,6296.0,80.0,165.0,0.0,6.0,1280296.0,165.0,55606.0,60.0,53.0,165.0,0.0,1.0,0.0
959,2.0,1111249.0,154.0,54156.0,2690.0,80.0,154.0,0.0,4.0,1256495.0,154.0,55118.0,1064.0,443.0,154.0,0.0,1.0,0.0
960,1.0,1115609.0,327.0,52173.0,4763.0,80.0,327.0,0.0,5.0,1217487.0,327.0,54907.0,6368.0,443.0,327.0,0.0,2.0,0.0
961,1.0,1116870.0,4.0,59821.0,1194.0,80.0,4.0,0.0,6.0,1233593.0,4.0,58083.0,7656.0,53.0,4.0,0.0,1.0,0.0
962,1.0,1120517.0,215.0,57915.0,7372.0,80.0,215.0,0.0,6.0,1162699.0,215.0,54451.0,170.0,53.0,215.0,0.0,1.0,0.0
963,2.0,1126358.0,296.0,63353.0,3938.0,51241.0,296.0,0.0,6.0,1292306.0,296.0,59870.0,452.0,53.0,296.0,0.0,1.0,0.0
964,3.0,1127594.0,351.0,58642.0,3758.0,53.0,351.0,0.0,5.0,1201991.0,351.0,59034.0,8159.0,443.0,351.0,0.0,1.0,0.0
965,1.0,1133226.0,4.0,56505.0,5154.0,4054.0,4.0,0.0,6.0,1274805.0,4.0,64474.0,6751.0,53.0,4.0,0.0,1.0,0.0
966,3.0,1139178.0,306.0,60197.0,65.0,53.0,306.0,0.0,4.0,1176881.0,306.0,55976.0,1059.0,443.0,306.0,0.0,1.0,0.0
967,3.0,1150086.0,125.0,63186.0,194.0,53.0,125.0,0.0,4.0,1257115.0,125.0,63138.0,1444.0,443.0,125.0,0.0,1.0,0.0
968,3.0,1151936.0,82.0,57655.0,398.0,53.0,304.0,0.0,5.0,1288289.0,304.0,57066.0,417.0,443.0,304.0,0.0,1.0,0.0
969,1.0,1154743.0,61.0,64293.0,2922.0,80.0,61.0,0.0,6.0,1192574.0,61.0,55596.0,8218.0,53.0,61.0,0.0,1.0,0.0
970,2.0,1166566.0,269.0,50814.0,337.0,80.0,269.0,0.0,4.0,1220566.0,269.0,59166.0,9455.0,443.0,269.0,0.0,1.0,0.0
971,2.0,1180462.0,274.0,57185.0,9786.0,80.0,274.0,0.0,4.0,1193179.0,429.0,51137.0,1083.0,443.0,274.0,0.0,1.0,0.0
972,1.0,1186409.0,349.0,54351.0,193.0,80.0,349.0,0.0,5.0,1243596.0,349.0,61068.0,3132.0,443.0,349.0,0.0,1.0,0.0
973,3.0,1202543.0,179.0,58126.0,27.0,53.0,179.0,0.0,4.0,1240418.0,179.0,63002.0,7063.0,443.0,179.0,0.0,1.0,0.0
974,2.0,1207802.0,359.0,52170.0,65.0,80.0,359.0,0.0,6.0,1269073.0,359.0,65201.0,466.0,19158.0,359.0,0.0,1.0,0.0
975,2.0,1215220.0,149.0,52934.0,6305.0,80.0,149.0,0.0,5.0,1254312.0,149.0,57536.0,2245.0,443.0,149.0,0.0,1.0,0.0
976,2.0,1223476.0,212.0,58279.0,3367.0,80.0,212.0,0.0,4.0,1277901.0,212.0,60764.0,1045.0,443.0,212.0,0.0,1.0,0.0
977,3.0,1253260.0,341.0,53161.0,60.0,53.0,341.0,0.0,6.0,1272624.0,341.0,65214.0,376.0,53.0,341.0,0.0,1.0,0.0
978,3.0,1272494.0,377.0,55186.0,457.0,53.0,377.0,0.0,4.0,1285001.0,377.0,61187.0,3224.0,443.0,377.0,0.0,1.0,0.0
979,2.0,1290489.0,312.0,52075.0,6463.0,80.0,312.0,0.0,6.0,1294602.0,312.0,56746.0,194.0,53.0,312.0,0.0,1.0,0.0
